location_name,location,Week,tavg,pres,year,epiweek,week,enddate,pavg
Massachusetts,25,2022-06-04,18.176190476190477,1010.9,2022,202222,22,2022-06-04,1013.0190476190475
Michigan,26,2022-06-04,21.12857142857143,1015.9666666666667,2022,202222,22,2022-06-04,1013.1190476190475
Minnesota,27,2022-06-04,18.747619047619047,1013.0333333333333,2022,202222,22,2022-06-04,1008.5761904761906
Mississippi,28,2022-06-04,25.03333333333333,1010.4,2022,202222,22,2022-06-04,1012.9380952380952
Missouri,29,2022-06-04,22.4,1012.5333333333333,2022,202222,22,2022-06-04,1011.6238095238095
Montana,30,2022-06-04,13.20952380952381,1008.2333333333332,2022,202222,22,2022-06-04,1013.3619047619047
Nebraska,31,2022-06-04,21.747619047619054,1010.4000000000001,2022,202222,22,2022-06-04,1009.3190476190476
Nevada,32,2022-06-04,23.66190476190476,1007.1999999999999,2022,202222,22,2022-06-04,1008.3999999999999
New Hampshire,33,2022-06-04,17.447619047619046,1010.7000000000002,2022,202222,22,2022-06-04,1013.1619047619048
New Jersey,34,2022-06-04,22.009523809523813,1011.6,2022,202222,22,2022-06-04,1013.1380952380953
New Mexico,35,2022-06-04,23.190476190476193,1011.7000000000002,2022,202222,22,2022-06-04,1010.6333333333333
New York,36,2022-06-04,19.43809523809524,1013.5333333333333,2022,202222,22,2022-06-04,1013.395238095238
North Carolina,37,2022-06-04,25.076190476190476,1012.4333333333334,2022,202222,22,2022-06-04,1014.3714285714286
North Dakota,38,2022-06-04,15.890476190476189,1011.5,2022,202222,22,2022-06-04,1006.9333333333333
Ohio,39,2022-06-04,22.185714285714287,1015.0999999999999,2022,202222,22,2022-06-04,1014.6095238095238
Oklahoma,40,2022-06-04,23.70952380952381,1010.9,2022,202222,22,2022-06-04,1010.1
Oregon,41,2022-06-04,15.466666666666667,1007.2666666666668,2022,202222,22,2022-06-04,1014.5428571428572
Pennsylvania,42,2022-06-04,22.571428571428566,1013.3333333333334,2022,202222,22,2022-06-04,1014.0666666666666
Rhode Island,44,2022-06-04,18.814285714285717,1011.4,2022,202222,22,2022-06-04,1013.0428571428571
South Carolina,45,2022-06-04,26.357142857142858,1010.4000000000001,2022,202222,22,2022-06-04,1014.4142857142857
South Dakota,46,2022-06-04,16.44761904761905,1010.8666666666668,2022,202222,22,2022-06-04,1009.1380952380953
Tennessee,47,2022-06-04,24.0,1012.8333333333334,2022,202222,22,2022-06-04,1014.4999999999999
Texas,48,2022-06-04,27.761904761904763,1009.6999999999999,2022,202222,22,2022-06-04,1010.0190476190475
Utah,49,2022-06-04,15.27142857142857,1006.6333333333332,2022,202222,22,2022-06-04,1010.9761904761905
Vermont,50,2022-06-04,18.857142857142858,1009.6,2022,202222,22,2022-06-04,1011.6666666666667
Virginia,51,2022-06-04,25.27142857142857,1012.6333333333333,2022,202222,22,2022-06-04,1014.1523809523809
Washington,53,2022-06-04,14.419047619047618,1007.7333333333332,2022,202222,22,2022-06-04,1013.6761904761906
West Virginia,54,2022-06-04,22.10952380952381,1014.3666666666667,2022,202222,22,2022-06-04,1014.9619047619047
Wisconsin,55,2022-06-04,20.57619047619048,1015.2333333333332,2022,202222,22,2022-06-04,1011.0380952380953
Wyoming,56,2022-06-04,10.733333333333334,1006.6,2022,202222,22,2022-06-04,1010.404761904762
Alabama,01,2022-06-11,24.923809523809528,1011.4333333333333,2022,202223,23,2022-06-11,1012.3333333333333
Alaska,02,2022-06-11,14.366666666666669,1001.8000000000001,2022,202223,23,2022-06-11,1005.4761904761905
Arizona,04,2022-06-11,34.44285714285714,1006.2000000000002,2022,202223,23,2022-06-11,1005.6952380952381
Arkansas,05,2022-06-11,23.58095238095238,1009.4666666666667,2022,202223,23,2022-06-11,1010.9142857142857
California,06,2022-06-11,19.785714285714285,1013.1666666666666,2022,202223,23,2022-06-11,1012.2095238095238
Colorado,08,2022-06-11,20.714285714285715,1006.4666666666667,2022,202223,23,2022-06-11,1009.6857142857142
Connecticut,09,2022-06-11,20.78095238095238,1012.9666666666667,2022,202223,23,2022-06-11,1012.3238095238095
Delaware,10,2022-06-11,21.85238095238096,1013.7333333333332,2022,202223,23,2022-06-11,1013.1666666666669
Florida,12,2022-06-11,26.795238095238094,1013.8333333333334,2022,202223,23,2022-06-11,1013.4714285714286
Georgia,13,2022-06-11,25.823809523809523,1011.2333333333332,2022,202223,23,2022-06-11,1012.5809523809523
Hawaii,15,2022-06-11,25.328571428571426,1018.0,2022,202223,23,2022-06-11,1017.0904761904761
Idaho,16,2022-06-11,19.280952380952378,1010.7999999999998,2022,202223,23,2022-06-11,1013.6761904761905
Illinois,17,2022-06-11,18.580952380952375,1009.8666666666667,2022,202223,23,2022-06-11,1010.8380952380954
Indiana,18,2022-06-11,20.85714285714286,1011.0333333333333,2022,202223,23,2022-06-11,1011.257142857143
Iowa,19,2022-06-11,19.795238095238094,1008.1,2022,202223,23,2022-06-11,1010.2476190476191
Kansas,20,2022-06-11,23.41904761904762,1007.0333333333333,2022,202223,23,2022-06-11,1010.0714285714286
Kentucky,21,2022-06-11,22.885714285714283,1011.6999999999999,2022,202223,23,2022-06-11,1011.7523809523809
Louisiana,22,2022-06-11,27.83809523809524,1011.2333333333332,2022,202223,23,2022-06-11,1011.8000000000001
Maine,23,2022-06-11,16.51904761904762,1011.3666666666667,2022,202223,23,2022-06-11,1011.3047619047619
Maryland,24,2022-06-11,20.866666666666667,1014.4,2022,202223,23,2022-06-11,1013.604761904762
Massachusetts,25,2022-06-11,19.44761904761905,1013.0666666666666,2022,202223,23,2022-06-11,1012.2666666666667
Michigan,26,2022-06-11,18.385714285714283,1010.4000000000001,2022,202223,23,2022-06-11,1011.0428571428571
Minnesota,27,2022-06-11,18.97142857142857,1006.2333333333332,2022,202223,23,2022-06-11,1010.3666666666667
Mississippi,28,2022-06-11,24.623809523809523,1011.1,2022,202223,23,2022-06-11,1011.6333333333334
Missouri,29,2022-06-11,22.976190476190474,1007.8000000000001,2022,202223,23,2022-06-11,1010.0952380952382
Montana,30,2022-06-11,15.92857142857143,1009.2666666666668,2022,202223,23,2022-06-11,1012.2809523809523
Nebraska,31,2022-06-11,21.557142857142857,1006.2666666666668,2022,202223,23,2022-06-11,1010.0238095238095
Nevada,32,2022-06-11,30.0,1009.5666666666666,2022,202223,23,2022-06-11,1009.1761904761904
New Hampshire,33,2022-06-11,18.938095238095237,1012.7333333333332,2022,202223,23,2022-06-11,1011.9761904761906
New Jersey,34,2022-06-11,22.03333333333333,1013.4333333333334,2022,202223,23,2022-06-11,1012.9857142857143
New Mexico,35,2022-06-11,27.409523809523808,1014.4,2022,202223,23,2022-06-11,1013.3761904761905
New York,36,2022-06-11,18.866666666666667,1012.4333333333334,2022,202223,23,2022-06-11,1011.9571428571428
North Carolina,37,2022-06-11,24.071428571428573,1012.5,2022,202223,23,2022-06-11,1012.8619047619047
North Dakota,38,2022-06-11,17.804761904761904,1004.6666666666666,2022,202223,23,2022-06-11,1011.3047619047619
Ohio,39,2022-06-11,19.942857142857143,1012.4,2022,202223,23,2022-06-11,1011.9619047619047
Oklahoma,40,2022-06-11,24.59047619047619,1007.2666666666668,2022,202223,23,2022-06-11,1009.4142857142858
Oregon,41,2022-06-11,17.0,1013.6999999999999,2022,202223,23,2022-06-11,1014.5857142857143
Pennsylvania,42,2022-06-11,20.685714285714283,1013.9,2022,202223,23,2022-06-11,1013.1
Rhode Island,44,2022-06-11,20.485714285714288,1013.0,2022,202223,23,2022-06-11,1012.4142857142858
South Carolina,45,2022-06-11,25.795238095238094,1012.3333333333334,2022,202223,23,2022-06-11,1012.7809523809523
South Dakota,46,2022-06-11,18.261904761904763,1005.9333333333334,2022,202223,23,2022-06-11,1011.1809523809524
Tennessee,47,2022-06-11,23.652380952380952,1011.7666666666668,2022,202223,23,2022-06-11,1012.3047619047619
Texas,48,2022-06-11,29.48095238095238,1009.1,2022,202223,23,2022-06-11,1009.2476190476191
Utah,49,2022-06-11,22.68095238095238,1009.4333333333334,2022,202223,23,2022-06-11,1011.8333333333333
Vermont,50,2022-06-11,18.033333333333335,1011.7333333333332,2022,202223,23,2022-06-11,1010.852380952381
Virginia,51,2022-06-11,23.004761904761903,1013.8333333333334,2022,202223,23,2022-06-11,1013.5571428571428
Washington,53,2022-06-11,15.41904761904762,1012.1999999999999,2022,202223,23,2022-06-11,1013.5428571428572
West Virginia,54,2022-06-11,20.40952380952381,1013.3333333333334,2022,202223,23,2022-06-11,1012.4142857142858
Wisconsin,55,2022-06-11,17.2,1008.8333333333334,2022,202223,23,2022-06-11,1010.9095238095239
Wyoming,56,2022-06-11,17.395238095238096,1007.2666666666668,2022,202223,23,2022-06-11,1010.4047619047618
Alabama,01,2022-06-18,28.323809523809523,1015.2333333333332,2022,202224,24,2022-06-18,1016.2952380952381
Alaska,02,2022-06-18,14.233333333333334,1008.2333333333332,2022,202224,24,2022-06-18,1012.5142857142857
Arizona,04,2022-06-18,34.70952380952381,1006.6999999999999,2022,202224,24,2022-06-18,1004.9380952380952
Arkansas,05,2022-06-18,29.39047619047619,1016.7999999999998,2022,202224,24,2022-06-18,1013.9428571428572
California,06,2022-06-18,18.833333333333336,1013.7666666666668,2022,202224,24,2022-06-18,1011.8523809523809
Colorado,08,2022-06-18,24.25714285714286,1008.5,2022,202224,24,2022-06-18,1006.2857142857144
Connecticut,09,2022-06-18,21.176190476190474,1005.2666666666668,2022,202224,24,2022-06-18,1012.695238095238
Delaware,10,2022-06-18,23.74761904761905,1008.6999999999999,2022,202224,24,2022-06-18,1013.3285714285714
Florida,12,2022-06-18,28.890476190476193,1013.5333333333334,2022,202224,24,2022-06-18,1016.6857142857144
Georgia,13,2022-06-18,29.199999999999996,1012.9,2022,202224,24,2022-06-18,1015.6999999999999
Hawaii,15,2022-06-18,25.442857142857147,1016.4333333333334,2022,202224,24,2022-06-18,1018.0428571428572
Idaho,16,2022-06-18,16.347619047619048,1009.0,2022,202224,24,2022-06-18,1011.2190476190477
Illinois,17,2022-06-18,25.614285714285717,1023.0666666666666,2022,202224,24,2022-06-18,1013.0
Indiana,18,2022-06-18,27.061904761904763,1020.1666666666666,2022,202224,24,2022-06-18,1014.0904761904764
Iowa,19,2022-06-18,25.55238095238095,1020.9,2022,202224,24,2022-06-18,1011.304761904762
Kansas,20,2022-06-18,29.6,1017.2666666666668,2022,202224,24,2022-06-18,1010.7238095238096
Kentucky,21,2022-06-18,28.685714285714287,1018.3333333333334,2022,202224,24,2022-06-18,1015.1
Louisiana,22,2022-06-18,30.223809523809525,1015.4666666666667,2022,202224,24,2022-06-18,1015.8142857142858
Maine,23,2022-06-18,18.395238095238096,1000.5333333333333,2022,202224,24,2022-06-18,1011.1095238095238
Maryland,24,2022-06-18,24.22857142857143,1010.9,2022,202224,24,2022-06-18,1013.842857142857
Massachusetts,25,2022-06-18,20.25238095238095,1003.8333333333334,2022,202224,24,2022-06-18,1012.442857142857
Michigan,26,2022-06-18,23.466666666666665,1021.3666666666667,2022,202224,24,2022-06-18,1013.3095238095239
Minnesota,27,2022-06-18,22.90952380952381,1020.8666666666667,2022,202224,24,2022-06-18,1010.1142857142858
Mississippi,28,2022-06-18,29.099999999999998,1015.2333333333335,2022,202224,24,2022-06-18,1015.552380952381
Missouri,29,2022-06-18,29.3,1017.9666666666666,2022,202224,24,2022-06-18,1012.0952380952382
Montana,30,2022-06-18,16.261904761904763,1004.0,2022,202224,24,2022-06-18,1007.004761904762
Nebraska,31,2022-06-18,26.719047619047615,1016.6999999999999,2022,202224,24,2022-06-18,1009.552380952381
Nevada,32,2022-06-18,27.309523809523814,1008.1333333333333,2022,202224,24,2022-06-18,1007.4904761904762
New Hampshire,33,2022-06-18,20.42380952380952,1003.6,2022,202224,24,2022-06-18,1012.0666666666667
New Jersey,34,2022-06-18,22.24285714285714,1006.9333333333334,2022,202224,24,2022-06-18,1013.3380952380952
New Mexico,35,2022-06-18,27.09047619047619,1017.8666666666667,2022,202224,24,2022-06-18,1014.5333333333332
New York,36,2022-06-18,20.96190476190476,1011.8333333333334,2022,202224,24,2022-06-18,1012.9095238095239
North Carolina,37,2022-06-18,27.50952380952381,1011.8333333333334,2022,202224,24,2022-06-18,1014.8714285714286
North Dakota,38,2022-06-18,21.876190476190477,1011.2666666666668,2022,202224,24,2022-06-18,1006.4857142857144
Ohio,39,2022-06-18,25.147619047619052,1019.4,2022,202224,24,2022-06-18,1014.4428571428571
Oklahoma,40,2022-06-18,29.452380952380956,1016.0666666666666,2022,202224,24,2022-06-18,1011.4619047619046
Oregon,41,2022-06-18,14.171428571428573,1017.3000000000001,2022,202224,24,2022-06-18,1016.3380952380952
Pennsylvania,42,2022-06-18,23.3,1011.6,2022,202224,24,2022-06-18,1013.947619047619
Rhode Island,44,2022-06-18,20.957142857142856,1003.2999999999998,2022,202224,24,2022-06-18,1012.5000000000001
South Carolina,45,2022-06-18,28.276190476190475,1011.5666666666666,2022,202224,24,2022-06-18,1015.6809523809525
South Dakota,46,2022-06-18,23.185714285714283,1010.6,2022,202224,24,2022-06-18,1008.047619047619
Tennessee,47,2022-06-18,28.938095238095237,1016.7999999999998,2022,202224,24,2022-06-18,1016.1285714285714
Texas,48,2022-06-18,30.338095238095235,1014.7999999999998,2022,202224,24,2022-06-18,1013.4523809523808
Utah,49,2022-06-18,21.75238095238095,1003.8333333333334,2022,202224,24,2022-06-18,1009.3095238095237
Vermont,50,2022-06-18,19.70952380952381,1006.6999999999999,2022,202224,24,2022-06-18,1011.2809523809523
Virginia,51,2022-06-18,25.39047619047619,1009.6333333333333,2022,202224,24,2022-06-18,1014.1809523809525
Washington,53,2022-06-18,13.295238095238094,1014.4333333333334,2022,202224,24,2022-06-18,1013.4
West Virginia,54,2022-06-18,25.161904761904765,1016.6999999999999,2022,202224,24,2022-06-18,1014.9142857142858
Wisconsin,55,2022-06-18,22.304761904761904,1024.6000000000001,2022,202224,24,2022-06-18,1013.1285714285716
Wyoming,56,2022-06-18,19.766666666666662,1006.8000000000001,2022,202224,24,2022-06-18,1007.4619047619046
Alabama,01,2022-06-25,28.21904761904762,1015.9333333333334,2022,202225,25,2022-06-25,1017.0761904761905
Alaska,02,2022-06-25,15.295238095238092,1024.8333333333333,2022,202225,25,2022-06-25,1020.6666666666667
Arizona,04,2022-06-25,32.50000000000001,1009.4,2022,202225,25,2022-06-25,1008.7285714285714
Arkansas,05,2022-06-25,28.314285714285713,1014.1333333333333,2022,202225,25,2022-06-25,1017.2142857142856
California,06,2022-06-25,21.400000000000002,1012.7333333333332,2022,202225,25,2022-06-25,1012.5761904761905
Colorado,08,2022-06-25,21.67142857142857,1019.7333333333332,2022,202225,25,2022-06-25,1014.2047619047619
Connecticut,09,2022-06-25,19.390476190476193,1018.5333333333333,2022,202225,25,2022-06-25,1017.0285714285716
Delaware,10,2022-06-25,20.96666666666667,1019.8333333333334,2022,202225,25,2022-06-25,1017.6142857142856
Florida,12,2022-06-25,28.28095238095238,1016.2333333333335,2022,202225,25,2022-06-25,1016.1809523809524
Georgia,13,2022-06-25,28.576190476190476,1017.4666666666667,2022,202225,25,2022-06-25,1016.8000000000001
Hawaii,15,2022-06-25,25.323809523809523,1015.3000000000001,2022,202225,25,2022-06-25,1016.6333333333333
Idaho,16,2022-06-25,19.880952380952383,1021.2333333333332,2022,202225,25,2022-06-25,1018.3428571428573
Illinois,17,2022-06-25,25.376190476190477,1014.6666666666666,2022,202225,25,2022-06-25,1017.3619047619048
Indiana,18,2022-06-25,24.98095238095238,1016.2666666666668,2022,202225,25,2022-06-25,1018.4142857142857
Iowa,19,2022-06-25,25.133333333333333,1012.4333333333334,2022,202225,25,2022-06-25,1016.3761904761906
Kansas,20,2022-06-25,27.500000000000004,1012.6,2022,202225,25,2022-06-25,1016.2904761904763
Kentucky,21,2022-06-25,25.98095238095238,1016.1,2022,202225,25,2022-06-25,1018.3761904761906
Louisiana,22,2022-06-25,30.952380952380953,1014.7333333333332,2022,202225,25,2022-06-25,1016.3952380952381
Maine,23,2022-06-25,16.119047619047617,1017.3666666666668,2022,202225,25,2022-06-25,1017.0666666666667
Maryland,24,2022-06-25,21.071428571428573,1020.2333333333332,2022,202225,25,2022-06-25,1018.0142857142857
Massachusetts,25,2022-06-25,17.895238095238096,1018.8333333333334,2022,202225,25,2022-06-25,1017.195238095238
Michigan,26,2022-06-25,23.733333333333327,1016.7666666666668,2022,202225,25,2022-06-25,1017.552380952381
Minnesota,27,2022-06-25,26.680952380952384,1011.9333333333334,2022,202225,25,2022-06-25,1013.6380952380952
Mississippi,28,2022-06-25,28.271428571428572,1014.4000000000001,2022,202225,25,2022-06-25,1016.4571428571427
Missouri,29,2022-06-25,27.014285714285712,1012.9333333333334,2022,202225,25,2022-06-25,1017.0238095238095
Montana,30,2022-06-25,16.15714285714286,1028.6666666666667,2022,202225,25,2022-06-25,1017.9000000000002
Nebraska,31,2022-06-25,26.88571428571429,1013.2333333333332,2022,202225,25,2022-06-25,1015.2380952380953
Nevada,32,2022-06-25,27.080952380952386,1012.5333333333334,2022,202225,25,2022-06-25,1013.5761904761905
New Hampshire,33,2022-06-25,18.47619047619048,1018.6333333333332,2022,202225,25,2022-06-25,1017.1904761904761
New Jersey,34,2022-06-25,20.152380952380952,1018.9333333333334,2022,202225,25,2022-06-25,1017.2095238095238
New Mexico,35,2022-06-25,22.0,1019.8333333333334,2022,202225,25,2022-06-25,1020.195238095238
New York,36,2022-06-25,20.552380952380954,1018.6666666666666,2022,202225,25,2022-06-25,1016.8666666666667
North Carolina,37,2022-06-25,24.823809523809523,1019.3000000000001,2022,202225,25,2022-06-25,1017.7095238095237
North Dakota,38,2022-06-25,24.247619047619047,1014.3666666666668,2022,202225,25,2022-06-25,1010.1428571428571
Ohio,39,2022-06-25,22.928571428571427,1017.6666666666666,2022,202225,25,2022-06-25,1018.7
Oklahoma,40,2022-06-25,29.695238095238096,1012.3333333333334,2022,202225,25,2022-06-25,1015.6142857142856
Oregon,41,2022-06-25,18.295238095238094,1015.4666666666667,2022,202225,25,2022-06-25,1020.8857142857144
Pennsylvania,42,2022-06-25,21.00952380952381,1019.4333333333333,2022,202225,25,2022-06-25,1018.1285714285714
Rhode Island,44,2022-06-25,18.857142857142858,1018.5,2022,202225,25,2022-06-25,1017.0428571428572
South Carolina,45,2022-06-25,26.642857142857146,1018.9666666666666,2022,202225,25,2022-06-25,1017.3571428571429
South Dakota,46,2022-06-25,24.79523809523809,1018.3333333333334,2022,202225,25,2022-06-25,1013.1904761904761
Tennessee,47,2022-06-25,27.5,1016.4,2022,202225,25,2022-06-25,1018.1523809523809
Texas,48,2022-06-25,31.057142857142853,1013.7333333333332,2022,202225,25,2022-06-25,1015.3809523809523
Utah,49,2022-06-25,21.428571428571427,1018.1333333333332,2022,202225,25,2022-06-25,1016.5142857142856
Vermont,50,2022-06-25,17.914285714285715,1018.6,2022,202225,25,2022-06-25,1016.5809523809525
Virginia,51,2022-06-25,21.680952380952373,1020.8000000000001,2022,202225,25,2022-06-25,1017.8666666666667
Washington,53,2022-06-25,16.99047619047619,1021.1333333333332,2022,202225,25,2022-06-25,1021.4
West Virginia,54,2022-06-25,22.076190476190476,1017.8666666666668,2022,202225,25,2022-06-25,1018.7095238095237
Wisconsin,55,2022-06-25,24.676190476190474,1014.3666666666667,2022,202225,25,2022-06-25,1016.5714285714286
Wyoming,56,2022-06-25,18.133333333333336,1023.1666666666666,2022,202225,25,2022-06-25,1015.1857142857143
Alabama,01,2022-07-02,26.81904761904762,1016.4666666666666,2022,202226,26,2022-07-02,1018.6999999999999
Alaska,02,2022-07-02,18.404761904761905,1013.9,2022,202226,26,2022-07-02,1017.8380952380952
Arizona,04,2022-07-02,33.2,1007.4666666666667,2022,202226,26,2022-07-02,1011.2571428571428
Arkansas,05,2022-07-02,26.152380952380952,1014.1,2022,202226,26,2022-07-02,1018.7857142857144
California,06,2022-07-02,20.276190476190475,1014.2666666666668,2022,202226,26,2022-07-02,1015.5666666666666
Colorado,08,2022-07-02,20.70952380952381,1013.9333333333334,2022,202226,26,2022-07-02,1018.1904761904761
Connecticut,09,2022-07-02,23.452380952380953,1012.3666666666667,2022,202226,26,2022-07-02,1017.7666666666667
Delaware,10,2022-07-02,25.157142857142862,1014.1333333333333,2022,202226,26,2022-07-02,1018.8904761904762
Florida,12,2022-07-02,27.97142857142858,1017.5666666666666,2022,202226,26,2022-07-02,1018.1999999999999
Georgia,13,2022-07-02,26.395238095238092,1016.4666666666667,2022,202226,26,2022-07-02,1019.1380952380953
Hawaii,15,2022-07-02,25.785714285714285,1018.1333333333333,2022,202226,26,2022-07-02,1018.1619047619048
Idaho,16,2022-07-02,25.228571428571428,1007.7333333333332,2022,202226,26,2022-07-02,1014.3476190476191
Illinois,17,2022-07-02,23.580952380952386,1017.0333333333333,2022,202226,26,2022-07-02,1018.5095238095239
Indiana,18,2022-07-02,23.928571428571427,1015.9333333333334,2022,202226,26,2022-07-02,1019.2714285714286
Iowa,19,2022-07-02,22.97142857142858,1017.0,2022,202226,26,2022-07-02,1018.6904761904761
Kansas,20,2022-07-02,24.400000000000002,1015.1666666666666,2022,202226,26,2022-07-02,1019.6
Kentucky,21,2022-07-02,26.076190476190476,1014.8666666666667,2022,202226,26,2022-07-02,1019.1809523809524
Louisiana,22,2022-07-02,27.514285714285716,1015.4333333333333,2022,202226,26,2022-07-02,1017.4095238095239
Maine,23,2022-07-02,21.133333333333333,1009.4333333333334,2022,202226,26,2022-07-02,1015.9666666666666
Maryland,24,2022-07-02,24.199999999999996,1014.5666666666666,2022,202226,26,2022-07-02,1019.3095238095239
Massachusetts,25,2022-07-02,22.566666666666666,1012.2666666666668,2022,202226,26,2022-07-02,1017.5285714285714
Michigan,26,2022-07-02,22.738095238095237,1015.5,2022,202226,26,2022-07-02,1017.7714285714285
Minnesota,27,2022-07-02,22.47142857142857,1016.3000000000001,2022,202226,26,2022-07-02,1016.6666666666666
Mississippi,28,2022-07-02,26.433333333333334,1015.6333333333333,2022,202226,26,2022-07-02,1017.6809523809524
Missouri,29,2022-07-02,24.8,1015.0666666666666,2022,202226,26,2022-07-02,1019.2714285714286
Montana,30,2022-07-02,19.99047619047619,1012.0,2022,202226,26,2022-07-02,1016.5809523809523
Nebraska,31,2022-07-02,23.866666666666667,1016.1999999999999,2022,202226,26,2022-07-02,1019.0380952380954
Nevada,32,2022-07-02,32.04761904761905,1008.4333333333334,2022,202226,26,2022-07-02,1012.7238095238096
New Hampshire,33,2022-07-02,23.119047619047617,1011.1333333333333,2022,202226,26,2022-07-02,1016.9380952380953
New Jersey,34,2022-07-02,24.828571428571426,1012.9,2022,202226,26,2022-07-02,1018.1523809523809
New Mexico,35,2022-07-02,23.166666666666668,1017.2333333333332,2022,202226,26,2022-07-02,1022.1523809523809
New York,36,2022-07-02,22.38095238095238,1013.3000000000001,2022,202226,26,2022-07-02,1017.5761904761905
North Carolina,37,2022-07-02,25.766666666666662,1016.1,2022,202226,26,2022-07-02,1019.8476190476191
North Dakota,38,2022-07-02,19.87142857142857,1016.0,2022,202226,26,2022-07-02,1016.3523809523809
Ohio,39,2022-07-02,23.78095238095238,1015.5333333333334,2022,202226,26,2022-07-02,1019.1190476190477
Oklahoma,40,2022-07-02,26.661904761904765,1012.6999999999999,2022,202226,26,2022-07-02,1018.5047619047618
Oregon,41,2022-07-02,20.604761904761908,1014.5,2022,202226,26,2022-07-02,1017.1809523809524
Pennsylvania,42,2022-07-02,24.114285714285717,1014.3666666666668,2022,202226,26,2022-07-02,1019.0761904761904
Rhode Island,44,2022-07-02,23.014285714285712,1012.4,2022,202226,26,2022-07-02,1017.7571428571428
South Carolina,45,2022-07-02,25.823809523809526,1016.0333333333334,2022,202226,26,2022-07-02,1019.7857142857144
South Dakota,46,2022-07-02,22.97142857142857,1014.7666666666668,2022,202226,26,2022-07-02,1017.1142857142856
Tennessee,47,2022-07-02,26.652380952380952,1015.8666666666667,2022,202226,26,2022-07-02,1019.2904761904762
Texas,48,2022-07-02,29.190476190476193,1012.4333333333333,2022,202226,26,2022-07-02,1016.0857142857143
Utah,49,2022-07-02,26.895238095238092,1008.3333333333334,2022,202226,26,2022-07-02,1014.6714285714286
Vermont,50,2022-07-02,22.385714285714283,1010.3000000000001,2022,202226,26,2022-07-02,1015.909523809524
Virginia,51,2022-07-02,24.7,1016.8000000000001,2022,202226,26,2022-07-02,1020.461904761905
Washington,53,2022-07-02,19.71904761904762,1012.9333333333334,2022,202226,26,2022-07-02,1016.6238095238095
West Virginia,54,2022-07-02,22.966666666666665,1015.1,2022,202226,26,2022-07-02,1019.4428571428572
Wisconsin,55,2022-07-02,22.23333333333333,1016.8333333333334,2022,202226,26,2022-07-02,1017.7809523809525
Wyoming,56,2022-07-02,18.41904761904762,1014.1,2022,202226,26,2022-07-02,1017.8619047619048
Alabama,01,2022-07-09,28.44761904761905,1015.3000000000001,2022,202227,27,2022-07-09,1016.4666666666666
Alaska,02,2022-07-09,18.64761904761905,1011.0333333333333,2022,202227,27,2022-07-09,1010.6095238095238
Arizona,04,2022-07-09,34.53809523809524,1012.4333333333334,2022,202227,27,2022-07-09,1009.1904761904761
Arkansas,05,2022-07-09,30.76666666666667,1015.2999999999998,2022,202227,27,2022-07-09,1014.4904761904761
California,06,2022-07-09,19.86190476190476,1018.8000000000001,2022,202227,27,2022-07-09,1015.3238095238096
Colorado,08,2022-07-09,23.942857142857147,1017.4666666666666,2022,202227,27,2022-07-09,1013.6571428571427
Connecticut,09,2022-07-09,23.96190476190476,1016.3333333333334,2022,202227,27,2022-07-09,1015.5142857142856
Delaware,10,2022-07-09,24.476190476190478,1016.5666666666666,2022,202227,27,2022-07-09,1016.0238095238095
Florida,12,2022-07-09,28.595238095238095,1018.4,2022,202227,27,2022-07-09,1017.8904761904762
Georgia,13,2022-07-09,27.985714285714284,1016.0666666666666,2022,202227,27,2022-07-09,1016.5809523809523
Hawaii,15,2022-07-09,25.37619047619048,1019.1,2022,202227,27,2022-07-09,1018.2190476190477
Idaho,16,2022-07-09,25.061904761904763,1015.8666666666667,2022,202227,27,2022-07-09,1011.6
Illinois,17,2022-07-09,24.71428571428572,1020.4,2022,202227,27,2022-07-09,1015.9714285714286
Indiana,18,2022-07-09,26.195238095238096,1017.3000000000001,2022,202227,27,2022-07-09,1015.7619047619047
Iowa,19,2022-07-09,24.70952380952381,1020.7666666666668,2022,202227,27,2022-07-09,1014.8714285714285
Kansas,20,2022-07-09,28.485714285714288,1019.4,2022,202227,27,2022-07-09,1013.8999999999999
Kentucky,21,2022-07-09,27.671428571428574,1015.2333333333332,2022,202227,27,2022-07-09,1015.5
Louisiana,22,2022-07-09,29.623809523809523,1016.0333333333334,2022,202227,27,2022-07-09,1016.4714285714286
Maine,23,2022-07-09,20.08095238095238,1016.7666666666668,2022,202227,27,2022-07-09,1014.4857142857142
Maryland,24,2022-07-09,24.128571428571426,1016.8000000000001,2022,202227,27,2022-07-09,1016.4904761904762
Massachusetts,25,2022-07-09,22.133333333333333,1017.2333333333332,2022,202227,27,2022-07-09,1015.6190476190477
Michigan,26,2022-07-09,23.35238095238095,1021.1333333333332,2022,202227,27,2022-07-09,1017.0285714285714
Minnesota,27,2022-07-09,24.11904761904762,1021.5333333333333,2022,202227,27,2022-07-09,1015.3333333333334
Mississippi,28,2022-07-09,27.95714285714286,1014.9666666666667,2022,202227,27,2022-07-09,1016.0142857142857
Missouri,29,2022-07-09,28.571428571428573,1017.4333333333334,2022,202227,27,2022-07-09,1013.9952380952382
Montana,30,2022-07-09,20.41904761904762,1015.5,2022,202227,27,2022-07-09,1013.5571428571429
Nebraska,31,2022-07-09,26.16666666666666,1020.8666666666667,2022,202227,27,2022-07-09,1014.1428571428571
