model,location,target,target_end_date,horizon,output_type,quantile_level,predicted,observed
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.25,211,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.3,340,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.35,529,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.4,844,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.45,1241,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.5,1860,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.55,2645,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.6,3657,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.65,4977,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.7,6579,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.75,8487,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.8,10449,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.85,13176,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.9,16346,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.95,20727,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.975,24342,6049.0
without_signals,US,wk inc flu hosp,2024-03-23,24,quantile,0.99,27421,6049.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.01,0,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.025,2,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.05,7,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.1,24,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.15,52,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.2,100,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.25,171,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.3,281,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.35,451,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.4,735,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.45,1108,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.5,1636,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.55,2339,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.6,3258,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.65,4504,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.7,6062,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.75,7838,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.8,9931,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.85,12305,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.9,15105,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.95,19396,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.975,22715,5576.0
without_signals,US,wk inc flu hosp,2024-03-30,25,quantile,0.99,25284,5576.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.01,0,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.025,1,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.05,6,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.1,19,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.15,41,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.2,82,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.25,145,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.3,241,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.35,394,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.4,611,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.45,951,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.5,1447,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.55,2081,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.6,2940,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.65,4086,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.7,5639,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.75,7490,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.8,9397,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.85,11713,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.9,14773,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.95,18279,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.975,21164,5071.0
without_signals,US,wk inc flu hosp,2024-04-06,26,quantile,0.99,23785,5071.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.01,0,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.025,1,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.05,5,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.1,15,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.15,33,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.2,66,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.25,119,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.3,197,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.35,334,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.4,531,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.45,803,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.5,1211,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.55,1842,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.6,2665,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.65,3768,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.7,5091,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.75,6828,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.8,8629,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.85,10860,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.9,13733,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.95,17130,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.975,19441,4073.0
without_signals,US,wk inc flu hosp,2024-04-13,27,quantile,0.99,21786,4073.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.01,0,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.025,1,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.05,4,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.1,12,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.15,26,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.2,51,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.25,97,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.3,161,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.35,267,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.4,434,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.45,675,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.5,1059,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.55,1574,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.6,2285,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.65,3361,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.7,4694,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.75,6478,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.8,8228,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.85,10291,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.9,12904,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.95,16360,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.975,18562,2943.0
without_signals,US,wk inc flu hosp,2024-04-20,28,quantile,0.99,20709,2943.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.01,0,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.025,1,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.05,3,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.1,9,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.15,20,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.2,41,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.25,77,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.3,134,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.35,230,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.4,363,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.45,583,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.5,882,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.55,1401,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.6,2132,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.65,3137,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.7,4329,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.75,5965,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.8,7845,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.85,9837,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.9,12347,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.95,15481,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.975,17468,2420.0
without_signals,US,wk inc flu hosp,2024-04-27,29,quantile,0.99,19471,2420.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.01,0,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.025,1,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.05,2,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.1,7,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.15,17,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.2,33,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.25,62,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.3,111,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.35,190,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.4,303,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.45,482,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.5,785,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.55,1222,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.6,1884,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.65,2808,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.7,4016,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.75,5480,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.8,7254,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.85,9208,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.9,11563,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.95,14466,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.975,16420,1485.0
without_signals,US,wk inc flu hosp,2024-05-04,30,quantile,0.99,17904,1485.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.01,0,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.025,0,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.05,2,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.1,5,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.15,12,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.2,26,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.25,49,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.3,92,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.35,158,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.4,262,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.45,421,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.5,662,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.55,1050,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.6,1634,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.65,2446,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.7,3551,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.75,4933,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.8,6711,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.85,8643,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.9,10865,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.95,13604,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.975,15504,852.0
without_signals,US,wk inc flu hosp,2024-05-11,31,quantile,0.99,16963,852.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.01,0,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.025,0,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.05,1,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.1,5,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.15,12,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.2,24,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.25,47,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.3,91,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.35,157,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.4,261,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.45,432,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.5,667,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.55,1119,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.6,1772,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.65,2765,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.7,4033,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.75,5813,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.8,7939,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.85,10082,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.9,12062,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.95,14132,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.975,15458,682.0
without_signals,US,wk inc flu hosp,2024-05-18,32,quantile,0.99,16819,682.0
